customer_id,number_complaints,distinct_stores_visited,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,customer_age,education_level,is_male,tenure,total_children,pct_spend_groceries,pct_spend_vegetables,pct_spend_nonalcohol_drinks,pct_spend_alcohol_drinks,pct_spend_meat,pct_spend_fish,pct_spend_hygiene,pct_spend_petfood,pct_spend_technology,log_total_spend
19093,1,5,129,0.1752904945899744,0,38.78724022285204,-9.121103342411628,-0.7071067811865477,0.7071067811865475,83.0,22,0,6,3,0.8167981481624849,0.028133685326974738,0.024580201131850523,0.03414131873746797,0.006774071178069042,0.016567442652648857,0.01018046125618376,0.012851380749250981,0.04997329080506933,10.159477699255284
19094,0,4,307,0.4347196330071898,0,38.7016846364274,-9.155409935966327,-0.5146264369941972,-0.4277916867529369,61.0,17,0,9,1,0.85532176317002,0.014053140838580863,0.014629089233604668,0.026416833051758563,0.03455690370142835,0.012517278451850715,0.022999539241283982,0.011058209184457072,0.00844724312701582,10.167581090179292
19095,0,1,144,0.2116586242135097,1,38.76376585339176,-9.166037505923418,0.9659258262890683,-0.25881904510252063,84.0,17,1,17,0,0.7201127578695596,0.05202238072865502,0.011318498270191773,0.015546918378678512,0.06799641224960493,0.03912356383205911,0.04399265365395293,0.018195019860761115,0.031691795156536966,10.061089413039618
19096,0,1,179,0.3267168576006768,1,38.73293296969304,-9.20149802569123,-0.7071067811865477,0.7071067811865475,48.0,12,1,9,0,0.2761051999642351,0.008992323314897367,0.02907177253509433,0.07985796216582151,0.03678677719730741,0.033210284969791413,0.009503250775971082,0.009758714506507938,0.5167137145703738,9.881919117118036
19097,0,4,159,0.2829464970000626,0,38.71213777387455,-9.053094470231972,0.4999999999999999,-0.8660254037844387,29.0,15,0,2,3,0.7580711636213766,0.05371616980354444,0.00975408709987636,0.038329440857260616,0.015524110454732789,0.03407061409534277,0.03441406786646518,0.0365434812474241,0.019576864953977195,9.585964638073326
19098,0,3,314,0.3067201748415145,1,38.7338120658124,-9.19312088848566,0.9659258262890683,-0.25881904510252063,57.0,22,1,11,5,0.7008213008345476,0.014571466419393298,0.0148584801518965,0.024771492912968606,0.032565019649401686,0.03709100543118294,0.02812734578531373,0.010729897999735064,0.13646399081556057,10.720951930103388
19099,0,2,311,0.06637049982492682,1,38.7370261655372,-9.157835135830766,0.9659258262890683,-0.25881904510252063,76.0,22,1,13,1,0.5958156731896473,0.014518892596266571,0.030931553792046172,0.006402741455496438,0.09054017494814681,0.07908738389394895,0.05906754441338263,0.04022003787537199,0.08341599783569303,9.313799080344413
19100,1,5,102,0.21103424743820196,1,38.75875930497222,-9.074872001691784,0.258819045102521,-0.9659258262890682,81.0,17,1,16,2,0.7434213098729228,0.04179863147605083,0.026314760508308895,0.001603128054740958,0.005161290322580645,0.009188660801564028,0.09548387096774194,0.011065493646138808,0.06596285434995112,10.149409690739677
19101,0,6,37,0.77481086265269,1,38.72412849798539,-9.143857592512973,1.1796119636642288e-16,-1.0,69.0,12,0,5,1,0.6449173900868104,0.08288994679361524,0.01008120974516942,0.019228974143563893,0.1025856436105666,0.03323065434518809,9.334453467748402e-05,0.03901801549519276,0.0679548212452161,9.279306576440906
19102,0,2,217,0.007927601755387204,1,38.75258399701586,-9.155596823410828,0.9659258262890683,-0.25881904510252063,42.0,22,0,7,1,0.762327684847164,0.010515991935923282,0.021522366915490657,0.004086525363700758,0.03258322889990737,0.03645180624421076,0.06816324306652863,0.03645180624421076,0.027897346482863836,9.817602813378958
19103,1,6,64,0.9245304292030332,1,38.709861564444736,-9.137506453923748,1.1796119636642288e-16,-1.0,71.0,12,1,11,2,0.8105562008001033,0.018905665247128667,0.010259388308168796,0.009807717124790295,0.0671054329590915,0.028326235643308814,0.024003097173828883,0.005226480836236932,0.025809781907342882,9.648530784697051
19106,1,2,150,0.1508170108755901,1,38.76096502605655,-9.139464350413284,-0.4999999999999998,-0.8660254037844388,44.0,17,0,5,2,0.4300354015278554,0.16918203838270915,0.06465436929383268,0.0008384572386808273,0.004471771939631079,0.0010247810694987889,0.22750139742873113,0.049282653251350846,0.05300912986771008,9.28126471031288
19107,1,1,233,0.321645438311222,1,38.77818362838672,-9.170308666773863,-0.11998008450092615,0.02144127173638355,68.0,12,1,14,0,0.4151185442105763,0.0024706609017912293,0.018624982182733882,0.042381337007649546,0.0489856036489761,0.03824773126811422,0.006176652254478078,0.0030883261272390363,0.4249061623984416,9.95456082272013
19108,2,3,2,0.2497419546270879,0,38.74841381009659,-9.156722390964502,0.9659258262890683,-0.25881904510252063,35.0,12,0,12,2,0.6157084090691668,0.005070314742179278,0.015976274753659238,0.0706017411269492,0.0375968621448388,0.05673012532287382,0.011001626327370133,0.016167607385439587,0.1711470391275232,9.254739959272866
19109,1,6,50,0.0868486845502337,1,38.754385727113586,-9.1604649770474,-0.8660254037844386,0.5000000000000002,47.0,22,0,14,2,0.7633513460883112,0.09128085292828976,0.017525923762231634,0.013679957158853026,0.0039433328465021174,0.0012170780390438635,0.017428557519108125,0.010564237378900734,0.08100871427875955,9.93022684972575
19110,1,6,266,0.6029768118237266,0,38.77403142008761,-9.227203973512774,0.8660254037844387,-0.49999999999999983,26.0,15,0,9,0,0.7165531836584468,0.010351490614648509,0.02318733897681266,0.05502392344497608,0.0305483989694516,0.024337504600662495,0.02194516010305484,0.02465955097534045,0.09339344865660655,9.986771156672866
19112,0,3,32,0.9373643252460396,1,38.75681082593028,-9.179917950455737,-0.25881904510252157,0.9659258262890682,56.0,12,0,8,1,0.6910488958990536,0.02651813880126183,0.015871451104100945,0.013998422712933754,0.07413249211356467,0.04948738170347003,0.051754731861198736,0.02858832807570978,0.04860015772870663,9.224736252259914
19113,2,2,56,0.3324981121731538,1,38.776230224481296,-9.166130209483285,0.8660254037844387,-0.49999999999999983,83.0,12,0,8,2,0.4981311835837303,0.002821546353975815,0.01498717478930011,0.03543422499083913,0.03338219127885672,0.03726639794796629,0.0057530230853792596,0.008794430194210334,0.363429827775742,10.214312256490171
19114,1,1,345,0.05686381047727379,1,38.72917268915296,-9.138149069898232,1.1796119636642288e-16,-1.0,48.0,15,0,9,5,0.7030301687857174,0.006467904133256546,0.01694502281486732,0.028086652195100342,0.046183493554246224,0.04049085190271563,0.02629247330882027,0.0034776059894564303,0.1290258273158198,10.717679111454828
19115,1,5,207,0.447012464190894,0,38.80750376130701,-9.210962642292762,-0.2588190451025208,-0.9659258262890682,66.0,22,1,13,2,0.28441295546558704,0.06162843004948268,0.011358524516419253,0.02249212775528565,0.08884390463337832,0.033288349077822764,0.12078272604588394,0.047345928924876296,0.32984705353126403,9.09301972939964
19117,1,2,131,0.4964218507359804,1,38.760607744983695,-9.181974915290636,-1.0,-1.6653345369377348e-16,45.0,12,1,12,0,0.5826156991512298,0.0014249426925221486,0.03165850938603556,0.06914069760237904,0.04138529211325197,0.04535035004027012,0.014187472895111826,0.030171612663403756,0.1840654234557958,9.689179849884317
19118,0,1,271,0.1663496683850384,1,38.73483959062982,-9.164911257150283,0.9659258262890683,-0.25881904510252063,47.0,22,0,9,1,0.32236925015752976,0.050787649653434165,0.043982356647763086,0.0036546943919344684,0.09187145557655957,0.08746061751732831,0.1105229993698803,0.0432262129804663,0.24612476370510403,8.979164648964709
19119,2,3,15,0.2656076296270742,0,38.74778459322968,-9.156634045583582,0.4999999999999999,-0.8660254037844387,35.0,12,0,8,3,0.5975079444723198,0.016725204883759826,0.01246027763840107,0.05293527345709985,0.030690750961699282,0.031025255059374476,0.005686569660478341,0.0022579026593075764,0.2507108212075598,9.389239411968807
19120,1,5,554,0.05584996953056892,1,38.7308559326773,-9.13898040402366,0.8660254037844387,-0.49999999999999983,79.0,17,1,20,2,0.6665237891127304,0.0253607658236891,0.02497975901319236,0.04541124922607992,0.028742201266847647,0.04024384435871791,0.03805305519836167,0.010644377768252607,0.1200409582321284,10.645305842559727
19121,0,6,441,0.1436919639258347,1,38.7606560278298,-9.171895719086008,1.1796119636642288e-16,-1.0,55.0,15,1,19,2,0.7671604927019773,0.006598524445983695,0.014381866817351202,0.02123558281649449,0.03960481765196429,0.03284679848525585,0.015110985540664318,0.0024790036592645926,0.10058192788104428,10.91257166336306
19122,1,3,67,0.1186362410615297,1,38.72913735762411,-9.173537528061956,-0.9659258262890684,0.25881904510252024,28.0,22,0,0,3,0.2041771094402671,0.3480367585630745,0.038596491228070184,0.05981620718462827,0.014703425229741024,0.012865497076023396,0.10910609857978282,0.01386800334168756,0.19883040935672522,8.697178688412643
19123,1,3,452,0.06648238377943011,1,38.7354857132353,-9.177399897205026,0.7071067811865476,-0.7071067811865475,68.0,15,1,24,5,0.6228887232985594,0.005961251862891207,0.01726279185295579,0.03974167908594138,0.04570293094883259,0.04455414803775459,0.05219200198708395,0.015120466964729259,0.15657600596125187,10.380001195584374
19125,2,3,36,0.2288477969509484,0,38.74824478483113,-9.156448441196924,0.9659258262890683,-0.25881904510252063,35.0,12,0,6,3,0.7384439522754876,0.014074444523826534,0.009502036150603702,0.049296277773808676,0.030006429949274844,0.004072301207401586,0.031078088161748948,0.01636064871043795,0.10716582124741016,9.546669741249485
19126,1,6,239,0.4299423795652663,0,38.79971527709181,-9.212564829995458,0.8660254037844387,-0.49999999999999983,71.0,22,0,9,2,0.6726223199560198,0.04954645409565695,0.002611324903793293,0.03710830126443101,0.05071467839472237,0.09256459593183068,0.025013743815283124,0.05311984606926883,0.016698735568993952,9.585552436913327
19127,0,2,89,0.3108519793245087,1,38.74065917156761,-9.150103914405602,0.8660254037844387,-0.49999999999999983,67.0,15,0,8,2,0.8810624760977644,0.0012516079685707293,0.014949761846817091,0.007022911379202448,0.03730487084101102,0.025797030907763446,0.009839029308486597,0.0038938914577756143,0.01887842019260856,10.266879884222385
19129,0,3,10,0.4416900545222327,1,38.77326380777303,-9.19185915946671,0.258819045102521,-0.9659258262890682,57.0,12,1,14,0,0.7504679104027048,0.04479864758799734,0.00700356215661414,0.00821107287327175,0.05367385135543078,0.009901587876592404,0.032844291493087,0.037855460967216085,0.05524361528708567,9.714986944665458
19131,1,3,251,0.2415109158298334,1,38.77444617213787,-9.132652110204086,-0.9659258262890684,-0.25881904510252063,84.0,15,0,12,3,0.5363763670312083,0.008735662843424913,0.02160576153640971,0.023406241664443852,0.03660976260336089,0.04634569218458256,0.07271939183782342,0.025706855161376368,0.22849426513736998,10.308719300084501
19132,1,6,374,0.12286955414059131,1,38.78313773032666,-9.192066972642069,0.8660254037844387,-0.49999999999999983,73.0,22,0,13,5,0.5662508456310664,0.03336634440166328,0.023477827072332726,0.030139253416941632,0.06432717373444001,0.05017682386152522,0.02788917162942929,0.014240649207808374,0.1901319110447929,10.42755165960835
19133,1,2,20,0.5194463536876744,1,38.75257512388729,-9.134378446147968,-0.9659258262890684,0.25881904510252024,30.0,12,0,5,2,0.6468392023759015,0.11226134917267713,0.019940602460755196,0.01875265167585914,0.049130250318201105,0.04938481120067883,0.015613067458633867,0.04488756894357234,0.04319049639372083,9.374667665397858
19134,1,2,84,0.1045895600634339,1,38.76187973563396,-9.163587819956792,-0.4999999999999998,-0.8660254037844388,36.0,15,1,11,2,0.569975835682642,0.10446033024567056,0.022905759162303665,0.0590012082158679,0.0018123238018525976,0.004178413209826822,0.04827829238824003,0.014146194120016109,0.17524164317358035,9.8967146682487
19135,1,3,149,0.1835641078626234,1,38.73846666321935,-9.177370282083803,0.7071067811865476,-0.7071067811865475,65.0,12,0,7,0,0.4635368900414282,0.006759748268555707,0.025971664400240346,0.043483760791878816,0.05384080199867177,0.024817368204674107,0.00853862939185984,0.01387527276177224,0.359175864140919,10.138472714412934
19136,1,4,78,0.7964420663291581,1,38.74248855376363,-9.124183612267316,-0.4999999999999998,-0.8660254037844388,65.0,12,0,13,1,0.8848883322897099,0.02055938217491129,0.007409726570653311,0.009236067626800251,0.04304946775203507,0.008088081820079316,0.005739929033604676,0.0037048632853266543,0.017324149446879565,9.860840977814656
19137,0,2,155,0.22700017083107732,1,38.74931192100383,-9.181662330600634,-0.8660254037844386,0.5000000000000002,70.0,12,0,8,0,0.5418739635157546,0.004612354892205638,0.017257462686567165,0.060478855721393034,0.08665008291873963,0.03586235489220564,0.008136401326699834,0.010261194029850746,0.23486733001658375,9.867704922396356
19138,0,4,82,0.2859195587642231,0,38.78584437071272,-9.21303205939509,-0.9659258262890684,0.25881904510252024,31.0,17,1,6,2,0.7064579256360078,0.04346053489889106,0.02438030006523157,0.018020221787345074,0.03269732550554468,0.01296477495107632,0.10967058056099152,0.013209393346379647,0.03913894324853229,9.41450495669259
19139,1,1,133,0.3620229052508594,1,38.76196272022125,-9.169459725320015,-1.0,-1.6653345369377348e-16,45.0,12,1,13,0,0.21601246105919003,0.0008722741433021877,0.03582554517133956,0.07165109034267912,0.0691588785046729,0.10859813084112149,0.0006230529595015577,0.006604361370716511,0.49065420560747663,9.683526431913219
19140,0,6,255,0.2046171595254527,1,38.72491253458164,-9.187510052158755,0.258819045102521,-0.9659258262890682,57.0,22,0,21,3,0.7522197229785723,0.02614340396985123,0.016475277218736435,0.018231324730673612,0.03368059666153664,0.013634031806163923,0.017047472475435067,0.004380253344382621,0.1181879168146482,10.83334582763182
19141,0,4,117,0.108391286236112,1,38.78733717758321,-9.169013219419488,-0.2588190451025208,-0.9659258262890682,82.0,22,0,12,2,0.6794845001741553,0.15297805642633228,0.005433646812957158,0.035179380006966215,0.0022988505747126436,0.0013235806339254616,0.00996168582375479,0.00202020202020202,0.11132009752699408,9.571923252267498
19142,1,4,311,0.4030560259705901,1,38.75399089760778,-9.158374834367311,-0.707106781186547,-0.7071067811865479,82.0,22,1,15,3,0.41930957058658436,0.021751333146225096,0.03866124052764524,0.04820376087566657,0.08791748526522593,0.057886612405276455,0.13331462250912152,0.02596126859388156,0.16699410609037327,9.564722689855031
19143,0,4,149,0.5891472477794173,0,38.692764803244344,-9.131925922081605,-0.9659258262890684,0.25881904510252024,73.0,17,1,5,1,0.45965951147298295,0.0038860103626943004,0.018967431532198372,0.15405255366395262,0.08253145817912658,0.02387120651369356,0.08308660251665433,0.041728349370836415,0.13221687638786084,9.288134399416203
19144,1,4,40,0.14059589312458673,0,38.76401549650864,-9.173195267721589,-0.7071067811865477,0.7071067811865475,61.0,22,1,11,2,0.7345784038301745,0.07201361136390615,0.01163296798955407,0.01507537688442211,0.001978395916590828,0.0065682744430815496,0.02726229573062161,0.01024809084794049,0.1206425829937087,10.137531478318627
19145,0,3,183,0.1373443747733595,1,38.75047054839756,-9.177018711422756,0.9659258262890683,-0.25881904510252063,43.0,15,0,7,2,0.6340025679934633,0.04412279677833547,0.04470643165635579,0.012548149877436675,0.005311077389984826,0.006536710633827478,0.1425236372125598,0.04657406326602078,0.06367456519201586,9.74887843430871
19146,0,4,56,0.7512429838037985,1,38.72433963277411,-9.148034204863867,0.4999999999999999,-0.8660254037844387,59.0,12,1,8,1,0.8726141295821785,0.015269570674057417,0.006850389583224389,0.010824661402499608,0.034042775715107464,0.020498875699419546,0.02557130157402081,0.004392616221304189,0.009935679548188046,9.858699369745993
19147,2,1,55,0.9891776723532938,0,38.74777415780361,-9.156335707670936,0.9659258262890683,-0.25881904510252063,34.0,12,0,12,3,0.7521227559437167,0.01971130519165454,0.009885977680737505,0.02219796215429403,0.029718583212032995,0.07247695293546821,0.018255701115963124,0.011644832605531296,0.06398592916060167,9.710448770900967
19148,0,1,375,0.1533958563249813,1,38.71517335066683,-9.157669738448632,0.4999999999999999,-0.8660254037844387,46.0,22,1,14,5,0.6426772330753163,0.016771102100995208,0.01965843469713724,0.024665192284064382,0.048378179137486176,0.034770856370561494,0.02792112053077774,0.004822459761641479,0.1803354220420199,10.39074767827941
19150,0,1,288,0.1403214613227191,1,38.75943470258222,-9.129298815884992,0.258819045102521,-0.9659258262890682,44.0,15,0,8,3,0.7487498475423832,0.003293084522502744,0.01783144285888523,0.03817538724234663,0.0336138553482132,0.00995243322356385,0.014806683741919747,0.009049884132211245,0.12452738138797415,10.621229779951454
19151,0,2,230,0.5256155303381785,0,38.78576498596947,-9.150863023602104,1.1796119636642288e-16,-1.0,36.0,22,0,6,1,0.6006129293396554,0.03347981959060946,0.03330634902278247,0.002370764426968891,0.054643228865502484,0.0783508731351914,0.08095293165259627,0.019486527119232103,0.09679657684746154,9.758172721371269
19152,1,6,90,0.7976018031668098,1,38.75096655077659,-9.144793123881396,-0.2588190451025208,-0.9659258262890682,66.0,12,0,12,1,0.7575426041291253,0.080059723008804,0.008044586315193327,0.008688153220408794,0.04093085517170365,0.013926787828862692,0.03385161921433352,0.01660402615455903,0.040351644957009734,9.651134013137641
19153,1,2,67,0.6839503506053265,1,38.756668782516925,-9.126145758429947,-0.2588190451025208,-0.9659258262890682,82.0,12,1,7,3,0.7564564334431757,0.01992489845965208,0.00996244922982604,0.016246455667100927,0.07625105372059161,0.031649934860908883,0.03525174342861522,0.014867039619894246,0.03938999157023527,9.47654341275084
19154,0,3,138,0.1678208190327885,1,38.716092902674816,-9.183688294121794,0.9659258262890683,-0.25881904510252063,38.0,22,1,5,2,0.8572261471980246,0.06334453666232252,0.013306811166746691,0.018588380547362646,0.002366417449756499,0.00020577543041360862,0.005453048905960628,0.005658824336374237,0.03385005830303862,10.280518891981744
19155,2,2,48,0.4948530801001842,0,38.74693708909147,-9.15652944974792,0.8660254037844387,-0.49999999999999983,34.0,12,1,8,3,0.6266450179456503,0.012989232609810289,0.018287472226969748,0.0710989574431721,0.04435139292428645,0.036233122543155014,0.05605879336865493,0.030165783626730475,0.10417022731157068,9.367600498174767
19156,0,2,149,0.13838678929829767,1,38.760821232918495,-9.167895989469194,0.8660254037844387,-0.49999999999999983,33.0,22,0,11,1,0.8068599744493051,0.03948743757500677,0.007471642599976772,0.014440013936742673,0.029731717703534513,0.024389299678680657,0.030041423096279662,0.017266075645542178,0.03031241531493167,10.15936931243811
19158,2,2,33,0.21619251276361,1,38.75802950330642,-9.15608528413473,-0.707106781186547,-0.7071067811865479,34.0,12,1,7,1,0.43407632834347754,0.007854910347096561,0.02479848659318967,0.06148215166968252,0.03265339694028623,0.04782859022865603,0.0066211547951965785,0.006456654054943247,0.3782283270274716,10.09893097320806
19159,0,2,195,0.0659721431528234,1,38.73865944413844,-9.14718516064139,0.9659258262890683,-0.25881904510252063,37.0,17,0,19,1,0.7730254041570439,0.028267898383371824,0.01930715935334873,0.004526558891454965,0.03824480369515012,0.04073903002309469,0.024157043879907622,0.011501154734411085,0.06023094688221709,9.982806921740384
19160,1,2,169,0.11168564436805459,1,38.77278181550672,-9.154627444768224,-0.707106781186547,-0.7071067811865479,40.0,15,1,11,2,0.06782752902155888,0.3495854063018242,0.0814262023217247,0.06467661691542288,0.039966832504145934,0.012603648424543947,0.07960199004975124,0.04560530679933665,0.25870646766169153,8.704668113450987
19161,1,5,109,0.14911530211385837,1,38.77726802510741,-9.09896180672292,0.7071067811865476,-0.7071067811865475,69.0,22,1,11,3,0.7511066143923106,0.05408709582226719,0.03347245057122381,0.0005058808650562792,8.431347750937987e-05,0.0030352851903376753,0.09565364023439146,0.008557817967202057,0.05349690147970153,10.074158166589221
19162,0,1,185,0.209184646246731,1,38.73320132084222,-9.159337125580675,0.8660254037844387,-0.49999999999999983,54.0,22,1,18,1,0.7537513997760358,0.045128779395296754,0.019540873460246362,0.011254199328107502,0.032418812989921615,0.029395296752519597,0.04440089585666293,0.02631578947368421,0.0377939529675252,9.790374843904484
19164,1,4,402,0.7202682549681199,1,38.784131809865315,-9.149480290091097,-0.25881904510252157,0.9659258262890682,60.0,17,1,14,2,0.6674231220357999,0.009408944872252537,0.01736447549594574,0.017976439390075986,0.027716864704982407,0.03404049161099495,0.04954357692896119,0.0036972818603702383,0.17282880310061707,10.57691660222997
19167,2,4,94,0.28667595756390507,1,38.76923725836015,-9.128244999502746,0.7071067811865476,-0.7071067811865475,86.0,15,0,15,4,0.5917841182536955,0.025507047095221724,0.021897559298728084,0.06287383980749399,0.04953592299759368,0.03269164661395669,0.039876246132691646,0.01155036094877965,0.16428325885183911,10.278184126972656
19168,2,2,45,0.9086236381032244,0,38.7469082997777,-9.157066942154591,0.7071067811865476,-0.7071067811865475,30.0,12,0,11,4,0.7665289256198347,0.011983471074380166,0.01893939393939394,0.04173553719008265,0.020730027548209365,0.025895316804407712,0.05254820936639119,0.012327823691460056,0.04931129476584022,9.583351156530737
19169,0,2,233,0.2349729761945254,1,38.74360908097483,-9.141880982664892,0.9659258262890683,-0.25881904510252063,73.0,17,1,17,1,0.7166892502258356,0.04974028906955736,0.020833333333333332,0.0072831978319783195,0.05521680216802168,0.03009259259259259,0.01592140921409214,0.02585817524841915,0.07836495031616983,9.782054112252597
19171,2,2,122,0.1021130756741335,1,38.76710136572023,-9.189156326519676,-0.4999999999999998,-0.8660254037844388,78.0,12,0,13,3,0.7182696097753252,0.04508277493102089,0.02389633425305479,0.02113716988569176,0.06015963736696886,0.05577453685455262,0.0303508080409933,0.021925502562081197,0.023403626330311393,9.918228370857626
19173,2,2,118,0.3817624860744003,1,38.72684832550111,-9.150552507712629,-0.9659258262890684,-0.25881904510252063,45.0,12,1,16,1,0.770515116401559,0.03439376382597704,0.008058569472242705,0.008532602970609923,0.05388180764774044,0.015274412725165911,0.04292636679658696,0.024597071526387865,0.041820288633730114,9.851509813443416
19174,1,4,121,0.2208654608018531,1,38.778270928530105,-9.179141427600156,1.1796119636642288e-16,-1.0,79.0,15,0,18,2,0.5906218067592628,0.009461454036256292,0.02755175415357832,0.03417477197895773,0.022366877341709872,0.05283275933845513,0.06967414752299134,0.009650683116981418,0.18366574575180714,10.182027967070626
19175,1,4,243,0.3296231391296014,0,38.72579439975766,-9.126945701547928,1.1796119636642288e-16,-1.0,78.0,15,0,12,1,0.8519967817437097,0.015359859566998245,0.01495757753071972,0.00965476887068461,0.03843622001170275,0.014847864248098303,0.006582796957284962,0.001828554710356934,0.046335576360444705,10.216288975780873
19176,2,3,34,0.8684942432687339,0,38.74856576623729,-9.156643654753289,0.258819045102521,-0.9659258262890682,29.0,12,0,1,4,0.6472396738403957,0.009824889720625585,0.016107472263066434,0.05567437508354498,0.029808849084347014,0.027803769549525466,0.017243683999465312,0.00962438176714343,0.1866729046918861,9.61333576618342
19177,1,6,8,0.4853097765940077,0,38.755847620140656,-9.053154721407404,-0.8660254037844386,0.5000000000000002,73.0,17,1,5,1,0.6750774679061532,0.04655452265014018,0.04780876494023904,0.03821750036889479,0.029806699129408292,0.030913383503024937,0.08919876051350155,0.005016969160395455,0.03740593182824258,9.514510761932765
19178,1,3,122,0.260800694415902,1,38.789370699783575,-9.171821515932065,0.48637033051562734,-0.759575411272515,51.0,15,1,10,1,0.7138264638472652,0.0774566386541909,0.03732895622640939,0.001096798105943133,0.004349371799429665,0.004198089302058198,0.08853808158665084,0.01677722895849565,0.05642837151955705,10.182693806506865
19179,2,2,36,0.3056965612186571,1,38.752793685225136,-9.208177145155604,1.1796119636642288e-16,-1.0,69.0,12,1,12,3,0.6305273982664904,0.00991626267078008,0.022550315851329515,0.03444983105626561,0.08851182606140738,0.08902600264433672,0.06500661084178053,0.03349493168796827,0.026516820919641547,9.51892740510786
19182,1,4,91,0.1712146296592212,1,38.711796394899096,-9.132236973959294,0.8660254037844387,-0.49999999999999983,25.0,15,1,11,2,0.7154696132596685,0.08625913384423455,0.021520228123329176,0.014747816788451256,0.0012475494564248798,0.0029852076278738195,0.009445731598645517,0.015505257529852077,0.13281946177152024,10.018823151216033
19183,1,1,318,0.239284614212407,1,38.77768620650532,-9.179922641767073,0.4999999999999999,-0.8660254037844387,72.0,15,1,5,5,0.6848750028486132,0.03589252751760443,0.028098721542353183,0.029306533579453523,0.04696793600875094,0.023951140584763338,0.006266949249105536,0.011394453180191883,0.13324673548916388,10.689259492201895
19185,2,3,323,0.3389603304657974,1,38.770763583745506,-9.121473366479655,-0.25881904510252157,0.9659258262890682,62.8,17,1,10,1,0.7887664455189475,0.007965066156902432,0.01920986543723528,0.014730687057236028,0.012687881854642228,0.017129577570373703,0.009876682034559017,0.007871359496232992,0.12176243487387084,10.884797939784212
19186,2,1,328,0.0722619323076733,1,38.73758967130164,-9.161767079134048,0.7071067811865476,-0.7071067811865475,50.0,17,1,6,5,0.5307555944098399,0.027622967738802073,0.03223691399847011,0.06307750215519858,0.04012919049527071,0.04826430626889593,0.036031277698855016,0.012463725883024322,0.20941852135164343,10.402582641826344
19187,1,6,152,0.56430463850958,0,38.71296459353507,-9.189801169898226,0.7071067811865476,-0.7071067811865475,64.0,17,1,11,1,0.44165795889933823,0.05816788575409265,0.02937420178799489,0.028329269708580053,0.029141994659236038,0.12585626378729828,0.014280738418669467,0.047021943573667714,0.22616974341112273,9.061144065614055
19188,0,4,182,0.11689087111649299,1,38.765131091127785,-9.110334881495843,0.4999999999999999,-0.8660254037844387,49.0,15,0,5,2,0.6262144497438615,0.07289642583760231,0.033680739563092504,0.007478066301595713,0.011305423070128953,0.0067125949478890655,0.11252428899487724,0.013071895424836602,0.11611611611611612,9.740027003383092
19189,1,2,138,0.0870458244345435,1,38.73090938645598,-9.153864706712774,-0.4999999999999998,-0.8660254037844388,58.0,22,1,11,1,0.7602099830945813,0.011033010054275294,0.01846249666340422,0.007829878103034078,0.03616869828276537,0.02940653083014503,0.05209538215143696,0.027404573360619272,0.05738944745973841,10.020336819032421
19190,1,6,138,0.3953583153510539,0,38.7935682881173,-9.06340379667254,-0.25881904510252157,0.9659258262890682,28.0,15,1,6,2,0.8482855606568226,0.012863465276916078,0.013732059395293048,0.028911775654547712,0.037308185465525084,0.01890226248087025,0.024361996939239773,0.008727302808454317,0.0069073913223311415,10.093198407761937
19191,0,2,183,0.013734391064767926,1,38.73571787657476,-9.151196223652573,0.8660254037844387,-0.49999999999999983,31.0,17,0,13,4,0.7981504015575566,0.028717449501095157,0.020783645655877342,0.004770017035775128,0.04205402774397664,0.031686541737649065,0.039376977366755904,0.01051350693599416,0.02394743246532003,9.93042155377621
19192,1,1,92,0.3894200942520905,1,38.732370858078816,-9.145871368980504,-0.9659258262890684,-0.25881904510252063,26.0,12,0,8,1,0.15801947316778636,0.005555136236697109,0.002656804287116009,0.09147860215865349,0.08127405841950336,0.02578307796814854,0.022220544946788438,0.002354894709034644,0.6106574081062722,9.714881288275034
19194,0,3,50,0.8305551311343908,1,38.78088372314035,-9.195507271686752,0.4999999999999999,-0.8660254037844387,67.0,12,1,9,0,0.6308629979683773,0.08550481406236199,0.008303153431675647,0.008744810529105203,0.08877307658334069,0.074551718046109,0.004504902393781468,0.029767688366752053,0.0689868386184966,9.334503014596605
19195,1,3,135,0.6263257412901224,1,38.72020220403575,-9.17302311465467,0.8660254037844387,-0.49999999999999983,44.0,12,1,13,1,0.5607721639656816,0.03503336510962822,0.02740705433746425,0.03503336510962822,0.11606291706387036,0.11058150619637751,0.05266920877025739,0.02979027645376549,0.032650142993326976,8.34212526333359
19197,1,5,295,0.1549744066678923,0,38.70884974734833,-9.214475169756108,-0.2588190451025208,-0.9659258262890682,53.0,15,0,9,0,0.8024398028298876,0.01957516223979574,0.013582041916380013,0.024929962055392035,0.02067449200326253,0.007127912337316926,0.008404553352955778,0.012057165147700274,0.09120890811730913,10.247077256926206
19198,0,2,142,0.2043423380360741,1,38.76741266279273,-9.174388386337991,0.9659258262890683,-0.25881904510252063,83.0,15,1,17,2,0.8527495714097323,0.024765923776869314,0.00986416985361994,0.001793485427930898,0.02423842806277199,0.00780693656864038,0.025662666490834762,0.007965185282869576,0.04515363312673085,10.543128465572932
